item_id_1,item_id_2,similarity_score
2187,6112,0.9875550410974938
3941,6173,0.9875533084331137
2871,5598,0.9875443963545897
1229,7177,0.9875436484414902
6529,6530,0.9875422372235477
2036,2975,0.9875387135338299
3670,4914,0.9875361092587194
3896,8214,0.98751148813168
4807,5933,0.9874990577181045
825,9975,0.9874948869506931
345,677,0.9874936567949318
7477,9966,0.9874691848723134
5063,5925,0.987452796381917
4027,7397,0.9874395456196562
2572,8720,0.9874355964281704
370,3749,0.9874273582881723
1276,4063,0.987424546260284
4027,9786,0.9874238183900772
966,9137,0.9874164652474561
2850,6031,0.9874140562773834
6739,8451,0.987405070842676
2410,8589,0.9873995077250721
3101,9623,0.9873937186029628
4253,9913,0.9873851353864023
3325,9927,0.9873744561273953
3325,4553,0.9873542192039895
3325,9870,0.9873488368621909
358,1663,0.9873364704416207
8589,8841,0.9873176033417539
2368,9848,0.9873150615087968
2717,9931,0.9873058010077531
4512,8294,0.9873023461489624
3325,7885,0.9873005746095166
6529,6606,0.9872995842983698
4057,7071,0.9872979598194984
5776,9255,0.987244169974046
2910,4755,0.9872396998136774
5681,8353,0.987228482882104
3307,8403,0.9872228999619493
2340,4460,0.987201407203143
2340,9700,0.987201407203143
3307,8776,0.9871991207925505
5544,7182,0.987190595616688
7708,7899,0.9871724126150009
5406,6696,0.9871645375062985
1493,6890,0.9871439323999266
2838,8523,0.9871216391827716
759,5695,0.9870824107279925
5579,5806,0.9870795699688681
733,6178,0.9870775649618347
469,3850,0.9870735161461387
2195,6732,0.9870646448674537
108,3735,0.9870639306235408
5192,8541,0.9870632882665368
3432,5434,0.9870603662996653
1088,7520,0.987052672686258
5192,7752,0.9870522842288157
3670,5529,0.9870472241582932
2195,4804,0.9870070322899647
5930,9474,0.9869909669526886
5930,8139,0.9869824785462978
1760,6115,0.9869807449459524
2294,9778,0.9869718659491897
5155,6802,0.9869524572649322
624,4509,0.9869477822005304
2294,7785,0.9869443271221375
150,6337,0.9869441080041881
1839,6872,0.9869374950745633
5163,5344,0.9869345468927366
6237,8986,0.9869182150734286
2045,4164,0.9868735191783582
6757,9826,0.9868595433261297
5598,9522,0.9868445593930844
3023,4971,0.9868359314842524
1400,7096,0.986826234102124
2124,5559,0.9868067148614119
1872,3896,0.9868028296147892
2572,8999,0.9867969147115647
6223,6802,0.9867965200147014
4647,9198,0.9867850470141621
4997,9687,0.9867847538872451
1513,4007,0.9867711332262203
500,6056,0.9867684329774131
355,7208,0.9867507169755481
1766,3347,0.986743099284439
3163,5406,0.9867365618516746
5273,9826,0.9867221951958935
344,1008,0.986699106821801
3959,5442,0.9866802622187024
5527,7359,0.9866454774109741
1115,1727,0.9866385798013653
1013,1727,0.9866385798013653
609,4435,0.9866364629108418
2871,9522,0.9866297603485616
4823,6541,0.9866279205655796
8842,9017,0.9866240358928272
1496,4599,0.9866046235784233
1496,2144,0.9866042747985335
1496,9637,0.9865981911519768
4516,6353,0.9865900782882598
318,6079,0.9865758742593869
689,3251,0.9865704337783807
1713,8367,0.9865469596890204
372,7584,0.9865399193328823
512,2477,0.9865195285862275
6582,9935,0.9865138123980078
4464,9049,0.9865109856672234
1544,7472,0.9865096150244597
7472,8020,0.9865096150244597
3750,9100,0.9865006233503218
3477,9982,0.9865002977039619
3965,6003,0.9864911167783842
2643,2871,0.9864875870833725
5527,9778,0.9864696792137693
195,6638,0.9864672008776932
54,2052,0.9864448512908961
4464,5080,0.9864217662397204
6591,8605,0.9864214298211134
6574,9776,0.9864171100323808
6665,8579,0.9864086624801303
1647,1738,0.9864073235022345
3850,3959,0.98640412197215
335,2567,0.9863858294153292
1334,4464,0.9863846934064142
4079,4404,0.986360351274861
5781,8314,0.9863330681897099
4071,6301,0.9863321985242166
2614,6526,0.9863317525943519
1063,4885,0.9863017748641307
372,474,0.9862787559576239
372,5533,0.9862787559576239
1214,9084,0.9862757960752186
3501,6789,0.9862696061986876
1496,7964,0.9862666799037529
372,4623,0.9862602088452905
845,2302,0.9862485966383612
3501,7197,0.986246365050503
2294,7359,0.9862270838128779
3307,9345,0.9862193467560516
1000,3331,0.9862157025622212
908,8256,0.9861433699287931
5294,8219,0.9861321030485389
9136,9550,0.9861208315895738
8936,9827,0.9861053752276518
621,6092,0.9860936754230999
2330,4400,0.9860935809897001
3670,4512,0.9860758491676549
1073,7114,0.9860428363858329
2313,4624,0.9860425127328862
5734,6103,0.9860293169469329
5832,6432,0.986026307863371
1955,5909,0.9860224787845016
3815,9772,0.9859983811787312
3071,7975,0.9859776667903826
2016,5294,0.9859753858753493
6947,9169,0.9859546469978849
4338,4432,0.9859530111030348
2410,7289,0.9859328405640547
2021,2508,0.9859049732991946
1115,1373,0.985879467520732
1013,1373,0.985879467520732
4709,9409,0.9858537131078274
6173,7794,0.9858266256490723
128,7463,0.9858194921397287
4722,7475,0.9858183252148737
332,3537,0.9858128086492631
141,195,0.9857942130888099
2069,5734,0.9857722548640804
1670,3666,0.9857421959743671
4308,8418,0.985738224985532
2643,5598,0.9857328992683119
8380,9637,0.9857242567057235
2233,6397,0.985697600101333
4709,6352,0.9856826562973521
42,2087,0.9856752268688503
4606,8198,0.9856691477295029
676,6254,0.9856653179664602
4408,5776,0.9856645282349592
424,8770,0.9856625676892498
8264,9115,0.985661540683235
952,3029,0.9856470173552907
655,3663,0.9856218428493014
260,9386,0.985608234843168
602,8104,0.9855931938494703
621,6668,0.9855894652601841
6076,6440,0.9855681823300947
3824,4802,0.9855595735959691
2585,6541,0.9855554227628001
2915,9095,0.9855424396463154
2346,8926,0.9855305990289968
2094,7405,0.9855299982520762
9734,9935,0.9855299069937313
2087,6487,0.9855244335018573
4057,5927,0.985523505516891
3347,6110,0.9855211296384101
2915,8209,0.9855192937140553
2288,3797,0.9855173790557074
2109,5063,0.985492256151982
2690,3801,0.9854610950627664
4709,8547,0.9854596314224214
4149,9583,0.9854435392290313
140,6765,0.9854173421220932
1643,3684,0.9854087088871236
1167,2915,0.9853992939176067
3474,6246,0.9853966863151243
1169,1531,0.9853812014280248
5497,8635,0.9853788189974403
141,5014,0.985377109133498
4702,8905,0.9853628325836546
3756,9883,0.9853598418080765
2844,8139,0.9853536884676285
7945,9721,0.9853461206112666
463,3128,0.9853073171207328
6814,9754,0.9852724879555126
7337,9818,0.9852680633095896
2472,7752,0.9852506831131159
4256,9111,0.9852324091786028
708,6287,0.9852222791450913
7289,8589,0.9852171193053745
1311,6461,0.9852067815453438
106,7563,0.9852034775181674
4908,5788,0.9852011678122987
2442,7888,0.9851799670132325
5113,9776,0.9851702527144671
5385,5877,0.9851689079596219
1286,9764,0.9851373503283404
3114,6721,0.9851353129518006
7176,7545,0.9851143195904153
3936,7545,0.9851078294194546
4063,9827,0.9850644164379386
2661,5012,0.9850598962531971
621,6601,0.9850560992847193
1144,9936,0.9850468315231201
1737,3797,0.9850260878211099
2563,4595,0.9850235322090136
463,3671,0.9850167049994094
7948,7996,0.9850062974120117
2330,8105,0.9850043826829622
1795,5598,0.9849898272634298
4001,5498,0.9849860110734151
560,4368,0.9849820007111063
3029,3959,0.9849746112559011
5091,6623,0.9849691164145309
954,3689,0.9849676928103727
1941,9710,0.9849528610998166
4146,5014,0.9849325800442034
4722,7793,0.9849268731321156
1345,7336,0.9849073771499359
5897,6732,0.9849020020878925
2087,5429,0.9848967969975138
8527,9633,0.9848775796009033
2472,3625,0.9848740187149825
3797,5802,0.9848738139642562
2472,8979,0.9848720463117581
2472,2622,0.9848707036562451
2324,8883,0.9848555752261614
5972,6985,0.9848343671522394
1038,9583,0.9848274113061625
2643,9522,0.9848157722716553
2651,9863,0.984809729014798
2563,2880,0.98479855868114
1742,6394,0.9847834956138425
22,6874,0.9847804670265776
5718,6874,0.9847804670265776
1113,4937,0.9847803812338797
1345,2494,0.9847777371403605
2520,9363,0.9847736886584338
708,3332,0.9847657123285938
5605,6423,0.9847627209915824
3644,8605,0.9847407139391543
8231,9360,0.9847327341858811
952,5442,0.9847121724859238
2752,8203,0.9847069738690352
8394,9723,0.9846945900456614
2832,2998,0.9846805606372797
3136,6920,0.9846803624062925
1003,6295,0.9846772270561845
2642,3673,0.9846740992117987
2346,6929,0.9846386454118229
3457,8139,0.9846364304748424
2489,2906,0.984565292772611
2690,7127,0.9845630856451811
2835,4606,0.984536273343738
708,3941,0.9845192534420906
3281,3537,0.9845107045742014
1122,6352,0.984507475844972
6340,7792,0.9845043622025216
3791,4124,0.9845042939979218
2508,8553,0.9845036722798425
2563,8358,0.984500526772329
1766,6110,0.9844805759347537
6554,9761,0.9844497558058154
3453,6118,0.984426698225528
1422,6394,0.98442481258996
1446,9072,0.9844013943793762
3415,6314,0.9844004995027901
1355,3750,0.9843680165487352
9135,9738,0.9843409932524412
3431,3735,0.9843239374904709
2118,7908,0.9843210587779864
123,5584,0.9843179581275083
106,6727,0.9843049610887031
3453,6396,0.9843025347657653
3453,9754,0.9843025347657653
6088,8367,0.9842857988572749
1940,8672,0.9842648670933131
1511,6105,0.9842547014050069
2067,5180,0.9842527815854143
3560,8553,0.9842456089927718
5972,9082,0.9842191075573606
6274,8586,0.9841911689808565
786,6393,0.9841830441761754
3385,5241,0.9841654995666462
6783,9756,0.9841640145357036
2697,8231,0.9841583071259872
4366,6498,0.9841470669946774
5823,6638,0.9841409796902559
2577,8795,0.984113351901227
4253,7616,0.9841082968614177
360,528,0.984088172332794
1122,9409,0.9840828128579461
5271,6105,0.9840714715107008
2572,7463,0.9840666970982727
5006,7932,0.9840429740261487
1013,4683,0.9840382459309214
1115,4683,0.9840382459309214
329,8178,0.9840333413895603
512,8026,0.9840326596998619
564,3544,0.9840254531368582
3968,9111,0.9840202935602064
3948,9774,0.9840073523314388
4767,5959,0.9840073283465357
5276,9386,0.9840016487481886
7650,9929,0.9840008517647049
1442,2833,0.983995176348543
226,6654,0.9839851932788122
337,6638,0.983977119755436
560,3268,0.983973350347803
5132,9742,0.9839651644318206
4979,9569,0.9839464340939256
3400,7622,0.9839449521769481
2041,7643,0.9839416730256669
6105,7422,0.9839326669891477
131,3385,0.9839203984806772
7283,8496,0.9839154090527281
2087,5162,0.9839087508228448
5838,9216,0.9838934244442927
7307,7572,0.9838893723768728
2067,8541,0.9838822807014083
2508,3371,0.983873750433558
1134,3943,0.9838203422424153
4896,6111,0.9838187204844746
87,133,0.9837910952374703
3050,3175,0.9837845696559303
4738,5713,0.9837788747985056
2780,7422,0.9837772455955314
5006,9786,0.9837585911643316
5832,7975,0.9837539419977855
1950,7615,0.9837443031316776
943,5522,0.9837292050959813
4515,5522,0.9837225702794495
118,9553,0.9836689179196298
6562,8026,0.9836424804401646
6522,7395,0.9836423888026377
1446,3971,0.9836293655788171
3815,7977,0.9836113709373282
118,6988,0.983610194684434
727,5504,0.9836033494580744
1704,3423,0.9835820113563738
3824,9863,0.9835570034377379
2563,7210,0.9835462359098766
4940,9935,0.9835347699172771
1122,8547,0.9835335476519081
345,7955,0.9835334692306787
3971,9072,0.983517107562072
2082,8104,0.9835046841489827
2066,5033,0.9834954968526328
8264,8579,0.983495391267775
727,2177,0.9834914437761534
4155,6802,0.9834891747024733
2733,9467,0.9834869488009036
2007,8184,0.9834821011239016
6058,9365,0.98347706853683
469,5442,0.9834764346690398
5012,7269,0.9834711736389908
899,9966,0.9834668059687272
5855,9902,0.9834538214784092
2780,3343,0.9834529675919627
346,3136,0.9834449779426038
2508,3560,0.9834212144955713
5014,6638,0.9834143733456489
4171,5191,0.9834084482744884
1554,2871,0.9833903570998856
3218,4743,0.9833817329687625
1461,6623,0.9833734299587106
7185,8104,0.9833711174621054
3986,9386,0.9833498898765737
671,6301,0.9833381462329774
3443,6791,0.9833252201777896
3771,3909,0.983318514394341
2910,3251,0.9832971470537402
123,1655,0.9832882345103542
2007,4915,0.9832821834129594
166,1631,0.9832711382225408
1063,9428,0.9832572427571521
1265,9970,0.9832450000467627
81,382,0.9832432705976397
2844,3457,0.9832368403014183
3251,9540,0.9832355088004164
7957,9951,0.9832267463142972
4101,9338,0.9832266589780931
2311,6606,0.9832043453206322
2832,5498,0.9831938126458287
1055,7242,0.9831651288024399
3213,7219,0.9831637534409355
4510,7574,0.9831573544003182
2260,7792,0.9831385905492809
4284,6026,0.98309507539423
22,4245,0.983089496407473
595,1737,0.983074453768495
2324,8160,0.9830621197383134
8823,9368,0.9830606551509433
5378,8621,0.9830579753955478
2309,3797,0.9830579095647031
595,5802,0.9830539567366894
1359,3727,0.983041782642056
142,655,0.9830403583413623
6318,8553,0.983031709713578
1625,3136,0.9830230286776266
1381,8668,0.9830134994956098
1335,3771,0.9829995166939244
9527,9839,0.98299625229646
1359,8496,0.9829879415069954
5621,7563,0.9829607276126904
966,9213,0.9829367238471444
3089,9219,0.9829329633873866
4512,4914,0.9829154577590766
13,2922,0.9829134634703993
3065,9363,0.9828833201240457
7358,7975,0.98287725958853
6920,9137,0.9828694300389732
3552,7622,0.9828576920159247
3119,4716,0.9828369979321212
7745,8655,0.982811017453831
2124,7910,0.9828007269923126
4026,6422,0.9827778304528757
4950,5341,0.9827638174070693
2311,3591,0.9827481462560126
2762,5488,0.982733464872333
7792,8011,0.982729554690163
560,4246,0.9827279400878015
727,6770,0.9826925494502734
7358,7802,0.9826839152041753
4029,9913,0.9826753037687056
4504,5107,0.982673647798062
451,4516,0.9826527707913466
531,9283,0.9826294260584407
1008,6115,0.9826251318954746
507,9119,0.9826075247253953
1740,6481,0.9826043313073849
1795,9522,0.9825912127068673
5958,9463,0.9825821026713814
595,2288,0.982574161426669
3319,3895,0.9825571463311736
1971,8776,0.9825507388243578
1625,7809,0.9825402983591988
786,9100,0.9825267545138092
469,3029,0.9825210156651063
4101,4914,0.9825169003863062
1971,8403,0.9825137822594772
3896,5020,0.9825102402428695
2124,5231,0.9825101259782971
2311,2640,0.9824948111494916
4101,8469,0.9824921929644271
1750,2150,0.9824921260433931
1133,7687,0.9824560369930903
150,346,0.982454370576404
3089,4451,0.982437822143221
1144,5338,0.9824280826481337
1929,7617,0.9824188434143214
244,2838,0.9824122736161609
3771,9217,0.9823982636371511
6281,7881,0.982367535100312
7948,9801,0.9823484652453319
691,3433,0.9823393283297963
1197,7656,0.9823266873206523
2128,8465,0.982325661948601
7370,9825,0.9823146919687815
3791,5536,0.9822922174077212
106,4061,0.9822915415762874
1901,9683,0.9822746892949783
1008,4874,0.9822727056515735
3791,4662,0.982271950883987
4687,5651,0.9822705338977248
3689,5208,0.9822574275990873
1027,3474,0.9822567005769809
6749,9896,0.9822556422981056
3557,9436,0.982248326117415
789,1839,0.9822269613191845
8026,8122,0.9822189395333661
211,3072,0.9822135719341744
7798,9767,0.9822049820905824
5236,6452,0.9822026347012733
614,9395,0.9822024603979287
1554,9893,0.98219592903009
677,3281,0.9821782267413485
2762,3862,0.9821759422973643
952,3850,0.982088204225164
4182,8523,0.9820794318291521
8668,9817,0.9820708886675962
3101,8203,0.9820688061750058
2100,8579,0.9820646831602245
1081,3750,0.982045673349983
3837,4079,0.982043391722028
7720,7763,0.9820416578137515
5305,6749,0.9820358539776048
3129,6252,0.9820242943492303
2332,5107,0.9820201351376454
5767,5847,0.9820128440545215
2172,7736,0.9819898929348088
5891,6287,0.9819589997812591
5020,8883,0.9819306580372884
8633,8879,0.9819088903986835
1246,8968,0.9818895543341739
4111,7818,0.9818871919047502
1073,5095,0.981875709381839
1704,4261,0.9818614958576783
4021,4835,0.9818556487908121
4398,7687,0.9818490058339076
1971,2192,0.9818489263381731
2021,8553,0.9818443266457062
1418,3046,0.9818345290623949
344,1760,0.9818340831384854
7469,8679,0.9818320522692954
432,8225,0.9818171481824076
1239,9368,0.9817936034209848
4464,5958,0.9817890735076094
3063,7563,0.9817516069188943
1298,8469,0.9817488426320934
326,1612,0.9817223592147979
943,8824,0.9817170454102343
4515,8824,0.9816952322045576
398,7584,0.9816866150717658
5332,9560,0.9816678539652272
2172,2792,0.9816645269099346
7130,8946,0.9816619329670271
1149,8589,0.9816582143768383
7740,8589,0.9816582143768383
4400,6101,0.9816470363601651
7190,7643,0.9816461713206261
2003,6699,0.9816121416920893
338,2362,0.9816089467620546
1642,6615,0.9815679567641958
61,3002,0.9815571004322922
5976,8185,0.981554842348741
1929,3460,0.9815495271502986
4114,6461,0.9815391779200109
1850,3327,0.9815263482915935
5976,6518,0.981521212327748
1450,8231,0.9815194677135959
2543,3045,0.9815071270161758
329,3385,0.9815005151552167
786,2835,0.9814853323512391
5258,5358,0.9814773170125369
5268,7940,0.9814673750097443
7214,9795,0.9814649306929394
398,4623,0.9814518514341416
5823,6276,0.9814479709599614
4722,8235,0.9814478130918434
398,8455,0.9814473567056882
1211,8440,0.9814324852057944
1081,6591,0.9814082071791023
1081,2835,0.9814038307368218
3936,7176,0.9813385944195588
3423,9895,0.981332508199161
3071,4456,0.9813210960214032
560,3729,0.9812914910520022
4988,7133,0.9812891706456557
7185,9147,0.9812878561653018
1298,8294,0.9812860227340177
346,7809,0.9812544396119031
2010,2816,0.9812453614982956
7617,8221,0.9812441378336859
8928,9523,0.9812345029667177
4896,6338,0.9812227259043311
2284,6287,0.9811974963034795
4761,4950,0.9811959358683384
2994,4491,0.9811786829671768
531,1303,0.9811715789132887
1399,9001,0.9811654828731662
2453,8394,0.9811595102263019
1747,1941,0.9811238281791049
398,474,0.9811188826998903
2340,8963,0.9811172437155226
1615,4847,0.9811149125286529
6341,7396,0.9811076313491309
7245,8145,0.9810995172922333
4835,8469,0.9810858025760179
5320,8270,0.9810816434235282
7,6352,0.9810694357726959
4071,6406,0.9810521800644447
2762,6518,0.9810384191691605
2726,6301,0.9810248942175174
1298,3670,0.9810239769003005
5701,7962,0.9810139604439029
1283,1867,0.9810048010579456
1283,4890,0.9810048010579456
3598,9306,0.9810003280124072
3598,7418,0.9810003280124072
708,7794,0.9809863274631923
3108,8589,0.9809849587992118
4590,8968,0.9809611111540598
1888,2139,0.9809494027841595
1214,5976,0.9809365298949966
5897,8195,0.9809199443717879
4865,9936,0.9809086047935054
4996,7906,0.9809056346939524
469,3959,0.9808929596736089
6082,9742,0.9808586677140142
3039,3691,0.980828748271544
4552,9760,0.9808239802369448
4753,5170,0.9808172269386776
4498,9789,0.9807842138226367
1875,6378,0.9807831650905317
244,4182,0.9807443477331582
655,8345,0.9807264764321014
2427,9839,0.9807235331612442
9202,9754,0.9807174411055842
332,677,0.9807161476634744
3238,9970,0.980683437263103
6680,9972,0.9806771250335434
5621,6727,0.9806254138530743
1113,2187,0.9806122911365919
6495,6920,0.9806121737660786
3818,4968,0.9806067244488967
6381,9668,0.9805834689494759
4403,4764,0.9805369602446782
3968,4256,0.9805357519050801
3837,4404,0.9805342553935884
315,663,0.9805150337802438
4675,8028,0.9805139071277278
6647,9244,0.980509438438374
3334,6872,0.9805072230258656
4034,4315,0.9805071171065762
6238,7127,0.980504680883497
6811,7480,0.9804939279068878
5909,8378,0.9804938484403615
8182,9929,0.9804808225725021
1418,6645,0.9804667733138003
4962,7497,0.9804622874411404
5333,9274,0.9804302557839892
6290,6372,0.9804186536793916
4576,8571,0.9804054080419018
1362,1493,0.9804001805194957
335,4181,0.9803835020705218
3085,8104,0.980376332171449
4459,9490,0.9803603110244045
7,9409,0.980345281938141
6058,8600,0.980343618578718
3743,8823,0.9803406137173133
4229,8715,0.9803212258087547
1113,6112,0.9803171223862507
921,9634,0.9803148842442795
2371,7802,0.980311543055858
753,3400,0.9802897947516155
4460,9204,0.9802785861254718
9204,9700,0.9802785861254718
2709,3666,0.9802711602840315
909,7504,0.9802699082009693
1298,4914,0.980268241655263
4114,4948,0.9802679367556263
7749,9594,0.9802498487377593
3129,4057,0.9802292872110615
244,8523,0.9802257817086644
5287,6418,0.98019029138681
4888,9559,0.9801873311877322
691,4955,0.9801864828333987
2284,3332,0.9801854831757875
2003,4713,0.9801761706135393
6405,7469,0.9801709600831562
2787,3371,0.9801696721814003
2109,5925,0.9801588034741106
4479,6336,0.9801493421293515
6805,8205,0.9801442201281699
2362,7778,0.9801440271123094
7,8547,0.9801374164952676
8206,9314,0.9801297205414413
1126,9107,0.9801272133168205
9560,9874,0.9800740758840472
3071,6432,0.980072981176455
8545,9011,0.9800641391206883
4888,8488,0.9800590716079219
6835,8634,0.9800176146567886
9549,9734,0.9800161579385782
9401,9409,0.9800059802829426
376,3079,0.9799880468872483
5389,9839,0.979986508598384
1377,8905,0.9799761325482049
135,5506,0.9799702158034077
2588,7793,0.9799655718588198
48,837,0.9799475397827546
2955,9529,0.9799370790142071
3361,4222,0.9799297414185907
1073,7071,0.979924991267008
4114,8575,0.9798554811301439
3360,4998,0.9798520353734399
4940,9549,0.9798333238402108
2069,6835,0.9798186573129737
1119,1131,0.9798168460760727
4580,5560,0.9798012900437509
8394,9071,0.9797464203583104
971,2578,0.9797458295380225
4678,9875,0.9797456046041759
639,4707,0.9797306842032891
2509,5621,0.9797152450773065
949,9498,0.9797098152299597
6811,8485,0.9796994397701084
1265,9790,0.9796957044357821
207,3669,0.979687457859185
330,3334,0.9796712180818741
3085,9147,0.9796447897991748
4802,9863,0.9796180645541178
4944,8901,0.9796141171400671
2213,9973,0.9796135304109934
4585,8633,0.979604514783929
9107,9383,0.9795951810895501
3239,6612,0.9795885038255089
315,8347,0.9795856465380122
3149,9794,0.9795755194719361
2157,3218,0.9795565896124526
1779,8705,0.9795523198441489
4178,9970,0.9795499542548373
4996,8389,0.9795230914568438
3617,6111,0.979502360300362
2350,3029,0.9794909662177423
7827,9972,0.9794735249699683
1839,7348,0.9794675253754956
7463,8720,0.9794624701801733
1868,5073,0.9794468809214844
7289,9901,0.9793961575915797
1647,6468,0.9793933897266108
2644,4675,0.9793923732836277
2544,2880,0.9793622164874658
6065,8698,0.9793518827534288
326,6021,0.9793206872377737
4257,5208,0.9792917487089178
5559,7910,0.9792748843433249
4954,7151,0.9792672112123153
2872,9902,0.979265487672448
3948,5131,0.9792144682237732
4894,5196,0.979206817344214
2474,4439,0.9791902406754563
1197,5523,0.9791831569533674
2999,7466,0.9791718356972225
3886,4599,0.979144190150956
7068,9794,0.9791386996274721
3018,4365,0.979117780932913
2196,8958,0.9791079222844025
2897,7899,0.9790948530206512
4500,7888,0.9790856807713934
6582,9549,0.979072080200737
1749,2405,0.9790596187841558
7185,7225,0.9790574840858266
330,789,0.9790378855223406
3063,6727,0.9790195140370165
2405,6228,0.9790141658737336
7802,7975,0.979006023268779
4954,6628,0.9789996931114783
4109,7723,0.9789779837803678
5476,8986,0.9789739168067716
2066,2677,0.978949711556417
6562,8294,0.9789310108927233
3064,4996,0.9789240973440964
2872,7036,0.9789155731521441
3560,6318,0.9789148632350216
1599,7709,0.978901825563346
6573,9594,0.9788926447479791
6103,6835,0.978890654644708
2017,2538,0.9788681017535037
2872,5509,0.9788414693178672
376,5358,0.9788256860339154
6058,9211,0.978822104236717
315,5381,0.9788167831140551
1704,7130,0.9788079734235953
1887,7109,0.9787879730483553
1311,5805,0.9787645055420864
8634,8864,0.9787624264889095
2566,5287,0.9787530372370266
671,6406,0.978747523117616
689,2910,0.9787088827251508
4109,8403,0.9786883557395311
6669,8016,0.9786660644315929
504,5548,0.9786644361310834
7740,8648,0.9786608376436091
1149,8648,0.9786608376436091
4094,5073,0.9786418828606739
5452,6877,0.9786396468978457
332,345,0.9786350883742337
1108,2445,0.9786261916925011
2035,3931,0.9786246450581951
5231,5559,0.9785930562213916
3721,4926,0.9785909102073052
5433,7928,0.9785895195574125
5466,7422,0.978580224786472
3633,7859,0.9785678676986665
4211,5854,0.9785561643560245
7761,9338,0.9785530073314471
7463,8999,0.9785483809294799
129,2524,0.9785289100084728
286,4268,0.9784908132354911
3218,8430,0.9784880068513359
1186,3961,0.9784871352278105
3108,8648,0.9784510864864505
1008,1760,0.9784425692850203
2284,3941,0.9784400475240486
3891,6172,0.9784294607074742
3971,6811,0.9784285662329885
6462,9099,0.9783760445095311
3128,3671,0.9783757098307984
4954,9957,0.9783595988052869
3817,4224,0.9782929990124146
2374,3177,0.9782914527895182
376,640,0.9782793791801739
1625,6495,0.9782663329295608
2332,4047,0.9782644906076712
1445,8213,0.9782477166065493
6472,7802,0.9782445307420299
3244,9277,0.9782275375976502
3899,7304,0.978217069803163
1345,5289,0.9782161647152594
3504,9277,0.978209529940205
272,4319,0.9781822274654609
1146,9700,0.9781484974358009
1146,4460,0.9781484974358009
1211,1642,0.9781455535415975
315,1786,0.9781443572358657
860,2552,0.9781428711542429
7928,8624,0.9781392382975865
2445,6149,0.9781315821387966
2441,4460,0.9781182266154199
1704,5068,0.9781047984137987
1032,7289,0.9780884214725941
2405,5829,0.9780845813152137
1073,4110,0.9780838887408652
3159,3557,0.9780817267154055
2474,2713,0.9780745535180588
5411,7419,0.9780690238325636
4140,6288,0.9780668766787346
1197,3231,0.9780642831013368
6988,7263,0.9780633155422195
1198,8214,0.9780508945580766
3071,6472,0.9780110200376821
3771,5869,0.9779936233435644
5713,7304,0.9779888807232274
2975,9555,0.9779769890998753
5752,8108,0.9779704524990347
3617,6338,0.9779607865609381
6584,8108,0.9779568038280643
723,2059,0.977955561692438
2544,4595,0.9779472913685153
1513,4019,0.9779472100031031
150,7813,0.9779261751405047
647,4034,0.9779244092584375
711,6337,0.9779202698041568
1148,6450,0.9778889357738794
3140,6174,0.9778794556970752
1449,4714,0.9778659575772889
647,8294,0.9778568551512574
1422,7537,0.9778496483902894
1615,1986,0.9778082385577215
8108,9655,0.9777839778006284
595,2309,0.9777828124734764
3606,6920,0.9777539585302087
337,4146,0.9777494542058758
1636,2374,0.9777370044347418
7932,9786,0.9777091716424405
7477,8919,0.9776947561758571
1528,5248,0.9776901262524581
2588,8235,0.9776679047497642
2347,7304,0.9776640436672136
4029,7616,0.9776630956668799
3460,8221,0.9776457982162324
2733,8028,0.9776431388995607
4261,9895,0.9776336441009046
9856,9921,0.977612353049949
150,7761,0.9776099786940015
4767,8085,0.9775980198645654
2118,3691,0.9775964585475947
3851,9037,0.9775514819015125
1625,6920,0.9775467897670356
5605,7864,0.9775434487695076
199,7622,0.9775095573958321
3662,7000,0.9775056004733571
4819,5460,0.9774614217780887
3801,6238,0.9774512081253465
1002,9943,0.9774194164649965
3824,4400,0.9774144666898924
1599,9360,0.9773716790572554
1311,9307,0.9773597201822016
4215,4569,0.9773535270843001
4325,5080,0.977318889750677
1910,5793,0.9773028628577353
161,4301,0.9772989068455881
647,4101,0.9772925911166492
6647,9494,0.9772801221976759
4380,6197,0.9772782194814534
2417,4019,0.9772767931861668
3571,4569,0.9772736323054713
4430,7359,0.9772544748906529
338,5404,0.9772535595559009
1809,7311,0.9772487728179708
3371,3560,0.977237550934031
6059,9942,0.9772201531361916
1304,9738,0.9772114278858037
1890,3769,0.9771881003972139
4315,8294,0.9771763828310895
3361,3986,0.977163050879878
4890,9973,0.9771593852644247
1867,9973,0.9771593852644247
2468,3213,0.9771364199098177
7466,7502,0.9771348712684665
2780,5271,0.9771160475796749
2566,8193,0.9771125025307396
4430,9778,0.9771045506761203
2003,9777,0.9770790246322871
3964,8071,0.9770789384901127
1730,6791,0.9770787693957441
2915,8594,0.9770745099262087
3465,6357,0.9770540015044639
2606,6647,0.9770212667089027
4430,7785,0.9770134939180294
4325,9049,0.9770119251436267
3782,7726,0.9770076051460261
5827,9973,0.9770073782710299
2838,4182,0.9769777119186909
7616,9913,0.9769750707152443
2082,9147,0.9769718153674773
518,6472,0.9769572274332247
4336,8160,0.976956817970496
8736,9409,0.9769266292727367
1198,5311,0.976920178733319
4215,9306,0.9769018690180644
4215,7418,0.9769018690180644
1951,7544,0.9769015359304873
2962,5734,0.9768938870665931
713,6894,0.9768850194623138
246,1820,0.976877387091196
4394,7225,0.9768737018263138
6691,9287,0.9768689265681405
108,3947,0.976853898916207
1736,2678,0.9768465147305941
